"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Comparison","New_representative_term","Description_str","count","GeneRatio","direction"
"40","GO:0030182","neuron differentiation",21,0.581722730157923,1.95451740402809,0.00217565727522756,0.013761241839251,0.00850603075743177,3646,"tags=76%, list=32%, signal=52%","AGAP005138/AGAP011134/AGAP002601/AGAP010290/AGAP005137/AGAP009734/AGAP002845/AGAP007696/AGAP008025/AGAP001618/AGAP009733/AGAP006536/AGAP010283/AGAP008023/AGAP009088/AGAP013075","27_v_32_HKEC","Synaptic activity","neuron differentiation",16,0.761904761904762,"Upregulated"
"41","GO:0050877","nervous system process",17,0.615821692040397,1.93679824470347,0.00225862227566155,0.0141266556877741,0.00873189855853844,2095,"tags=71%, list=18%, signal=58%","AGAP002152/AGAP000038/AGAP008588/AGAP001990/AGAP010057/AGAP000329/AGAP011349/AGAP010694/AGAP000966/AGAP006028/AGAP012975/AGAP002972","27_v_32_HKEC","Synaptic activity","nervous system process",12,0.705882352941177,"Upregulated"
"42","GO:0008045","motor neuron axon guidance",26,0.542938995931928,1.93020537315266,0.00260755998902568,0.0156000110647797,0.00964260169854807,1951,"tags=50%, list=17%, signal=42%","AGAP029506/AGAP029105/AGAP008077/AGAP007933/AGAP009270/AGAP005165/AGAP000522/AGAP029235/AGAP000461/AGAP000228/AGAP007932/AGAP009267/AGAP001658","27_v_32_HKEC","Synaptic activity","motor neuron axon guidance",13,0.5,"Upregulated"
"43","GO:0000902","cell morphogenesis",13,0.649189499021213,1.89103384836892,0.00277458868302094,0.0159076417826534,0.00983275287667069,2307,"tags=62%, list=20%, signal=49%","AGAP010175/AGAP028740/AGAP029589/AGAP009723/AGAP009722/AGAP009717/AGAP009716/AGAP000195","27_v_32_HKEC","Cell cycle","cell morphogenesis",8,0.615384615384615,"Upregulated"
"44","GO:0045454","cell redox homeostasis",32,-0.51946614076101,-1.77867858715738,0.00305237656979742,0.0169357667743599,0.010468252412548,2913,"tags=47%, list=25%, signal=35%","AGAP000396/AGAP009997/AGAP007020/AGAP002363/AGAP011054/AGAP007491/AGAP008389/AGAP011824/AGAP000909/AGAP010217/AGAP000044/AGAP007543/AGAP007393/AGAP001919/AGAP012407","27_v_32_HKEC","Metabolism and mitochondrial function","cell redox homeostasis",15,0.46875,"Downregulated"
"45","GO:0050896","response to stimulus",44,0.434882512520103,1.76988526543005,0.00332918705913249,0.0178943804428371,0.0110607859530389,3938,"tags=52%, list=34%, signal=35%","AGAP007548/AGAP004355/AGAP002451/AGAP004354/AGAP004356/AGAP002125/AGAP002560/AGAP005495/AGAP029122/AGAP007283/AGAP009519/AGAP005716/AGAP009396/AGAP001161/AGAP006666/AGAP011813/AGAP009398/AGAP002639/AGAP001915/AGAP000230/AGAP009520/AGAP012985/AGAP009999","27_v_32_HKEC","Sensory perception","response to stimulus",23,0.522727272727273,"Upregulated"
"46","GO:0050911","detection of chemical stimulus involved in sensory perception of smell",27,0.513455818665485,1.83755066927212,0.00363951371786279,0.0186043199005342,0.0114996102200365,3938,"tags=63%, list=34%, signal=42%","AGAP004355/AGAP004354/AGAP004356/AGAP002125/AGAP002560/AGAP005495/AGAP009519/AGAP003098/AGAP009396/AGAP006666/AGAP011813/AGAP009398/AGAP002639/AGAP001915/AGAP000230/AGAP009520/AGAP009999","27_v_32_HKEC","Sensory perception","detection of chemical stimulus involved in sensory
perception of smell",17,0.62962962962963,"Upregulated"
"47","GO:0098655","monoatomic cation transmembrane transport",14,0.628353000816345,1.86634591651285,0.00376007854353263,0.0190215738084592,0.0117575211423157,2828,"tags=71%, list=25%, signal=54%","AGAP011459/AGAP007710/AGAP003921/AGAP001566/AGAP000393/AGAP007008/AGAP009134/AGAP009276/AGAP004584/AGAP012046","27_v_32_HKEC","Molecule transport","monoatomic cation transmembrane transport",10,0.714285714285714,"Upregulated"
"48","GO:0030148","sphingolipid biosynthetic process",25,0.498951708967504,1.76369341764285,0.00436545761054205,0.0211509495496685,0.0130737203458783,3165,"tags=48%, list=27%, signal=35%","AGAP007264/AGAP011402/AGAP012111/AGAP008780/AGAP003984/AGAP013219/AGAP003600/AGAP004373/AGAP013094/AGAP003195/AGAP003196/AGAP003197","27_v_32_HKEC","Metabolism and mitochondrial function","sphingolipid biosynthetic process",12,0.48,"Upregulated"
"49","GO:0006338","chromatin remodeling",26,-0.541741698663124,-1.76485154964358,0.00472477344519553,0.0225739175714898,0.0139532783030628,3198,"tags=54%, list=28%, signal=39%","AGAP006165/AGAP000668/AGAP004078/AGAP009746/AGAP010322/AGAP004774/AGAP001154/AGAP005857/AGAP012334/AGAP003923/AGAP006770/AGAP000005/AGAP003109/AGAP004395","27_v_32_HKEC","Cell cycle","chromatin remodeling",14,0.538461538461538,"Downregulated"
"50","GO:0006401","RNA catabolic process",11,-0.698222084602663,-1.79680596601602,0.00524776651114377,0.0235066504287276,0.0145298145244889,2806,"tags=73%, list=24%, signal=55%","AGAP003279/AGAP009842/AGAP012402/AGAP012831/AGAP008161/AGAP009600/AGAP005672/AGAP010791","27_v_32_HKEC","Translation and RNA processing","RNA catabolic process",8,0.727272727272727,"Downregulated"
"51","GO:0006334","nucleosome assembly",20,-0.585263409441567,-1.79158905838676,0.00521578484459158,0.0235066504287276,0.0145298145244889,1090,"tags=35%, list=9%, signal=32%","AGAP011193/AGAP001104/AGAP007544/AGAP009432/AGAP001928/AGAP008638/AGAP012894","27_v_32_HKEC","DNA replication and repair","nucleosome assembly",7,0.35,"Downregulated"
"52","GO:0035556","intracellular signal transduction",109,0.319345773110692,1.57292152503318,0.0050524575543722,0.0235066504287276,0.0145298145244889,2001,"tags=29%, list=17%, signal=24%","AGAP012190/AGAP029815/AGAP003174/AGAP029568/AGAP007631/AGAP000477/AGAP029626/AGAP029469/AGAP009115/AGAP007307/AGAP003718/AGAP004209/AGAP002262/AGAP012244/AGAP029480/AGAP002226/AGAP001985/AGAP004564/AGAP002529/AGAP006590/AGAP004320/AGAP009315/AGAP004448/AGAP002748/AGAP000280/AGAP008691/AGAP029624/AGAP012161/AGAP010767/AGAP007110/AGAP029446/AGAP003005","27_v_32_HKEC","Cell signaling","intracellular signal transduction",32,0.293577981651376,"Upregulated"
"53","GO:0002183","cytoplasmic translational initiation",15,-0.626791575595358,-1.77366696824872,0.00568549673987475,0.0247570997280622,0.0153027360620213,2493,"tags=53%, list=22%, signal=42%","AGAP007668/AGAP012140/AGAP006613/AGAP002935/AGAP004725/AGAP006130/AGAP012281/AGAP002337","27_v_32_HKEC","Translation and RNA processing","cytoplasmic translational initiation",8,0.533333333333333,"Downregulated"
"54","GO:0048488","synaptic vesicle endocytosis",10,0.674308156252222,1.79162095878005,0.00579435442822118,0.0250724267082778,0.0154976444157653,1316,"tags=60%, list=11%, signal=53%","AGAP003570/AGAP003568/AGAP006956/AGAP011916/AGAP002090/AGAP008190","27_v_32_HKEC","Synaptic activity","synaptic vesicle endocytosis",6,0.6,"Upregulated"
"55","GO:0008652","amino acid biosynthetic process",10,-0.689951096987924,-1.72960476476974,0.00717051529857471,0.0288553637508464,0.0178359347541951,1627,"tags=60%, list=14%, signal=52%","AGAP005009/AGAP003015/AGAP001589/AGAP004598/AGAP002308/AGAP003331","27_v_32_HKEC","Translation and RNA processing","amino acid biosynthetic process",6,0.6,"Downregulated"
"56","GO:0006383","transcription by RNA polymerase III",14,-0.617117934009872,-1.70554270441066,0.00721384093771159,0.0288553637508464,0.0178359347541951,2690,"tags=71%, list=23%, signal=55%","AGAP012416/AGAP005922/AGAP013033/AGAP002394/AGAP004480/AGAP009644/AGAP004703/AGAP010064/AGAP008771/AGAP011973","27_v_32_HKEC","Transcription","transcription by RNA polymerase III",10,0.714285714285714,"Downregulated"
"57","GO:0006396","RNA processing",42,-0.450976555753024,-1.62739602423091,0.00792984056529772,0.0309984676643456,0.0191606195477289,3134,"tags=52%, list=27%, signal=38%","AGAP002077/AGAP000185/AGAP005161/AGAP012380/AGAP007246/AGAP002959/AGAP002600/AGAP006365/AGAP001677/AGAP002836/AGAP012402/AGAP012408/AGAP003019/AGAP008952/AGAP002300/AGAP002348/AGAP011713/AGAP010498/AGAP004739/AGAP010791/AGAP008427/AGAP003595","27_v_32_HKEC","Translation and RNA processing","RNA processing",22,0.523809523809524,"Downregulated"
"58","GO:0032981","mitochondrial respiratory chain complex I assembly",11,0.655254049465625,1.81631401436226,0.00822542922343359,0.0316587903750163,0.0195687749564054,3526,"tags=73%, list=31%, signal=51%","AGAP001711/AGAP000170/AGAP003819/AGAP000842/AGAP008828/AGAP007208/AGAP004909/AGAP000326","27_v_32_HKEC","Metabolism and mitochondrial function","mitochondrial respiratory chain complex I assembly",8,0.727272727272727,"Upregulated"
"59","GO:0001522","pseudouridine synthesis",10,-0.685408058560393,-1.71821604324281,0.00853628974974369,0.0326275963767981,0.0201676085315582,1034,"tags=80%, list=9%, signal=73%","AGAP011831/AGAP005743/AGAP002077/AGAP010807/AGAP005149/AGAP001529/AGAP004401/AGAP004739","27_v_32_HKEC","DNA replication and repair","pseudouridine synthesis",8,0.8,"Downregulated"
"60","GO:0006417","regulation of translation",11,-0.676636188464236,-1.74125678214081,0.00974120504755275,0.0360319842619155,0.0222719119366797,1276,"tags=45%, list=11%, signal=40%","AGAP001700/AGAP003080/AGAP009060/AGAP006098/AGAP004322","27_v_32_HKEC","Translation and RNA processing","regulation of translation",5,0.454545454545455,"Downregulated"
"61","GO:0035335","peptidyl-tyrosine dephosphorylation",32,0.432252110586504,1.63221627138721,0.0102987996482674,0.0373768936600854,0.0231032206834066,1796,"tags=41%, list=16%, signal=34%","AGAP006593/AGAP029506/AGAP029547/AGAP004353/AGAP008077/AGAP005142/AGAP002438/AGAP011155/AGAP029483/AGAP008228/AGAP008708/AGAP007130/AGAP011586","27_v_32_HKEC","Protein processing","peptidyl-tyrosine dephosphorylation",13,0.40625,"Upregulated"
"62","GO:0055085","transmembrane transport",314,0.224765114917838,1.269398994675,0.0120430799516441,0.0418492967059159,0.025867680338418,2248,"tags=27%, list=20%, signal=23%","AGAP029468/AGAP001477/AGAP029686/AGAP010249/AGAP000046/AGAP002826/AGAP011426/AGAP007601/AGAP011982/AGAP008387/AGAP005795/AGAP004402/AGAP029457/AGAP007504/AGAP002505/AGAP012419/AGAP007992/AGAP011459/AGAP002719/AGAP005251/AGAP001202/AGAP002071/AGAP000361/AGAP012628/AGAP010416/AGAP003921/AGAP009745/AGAP009446/AGAP001870/AGAP006379/AGAP008202/AGAP004107/AGAP007903/AGAP006380/AGAP002094/AGAP004476/AGAP003709/AGAP003176/AGAP007086/AGAP008201/AGAP007743/AGAP010567/AGAP001550/AGAP001557/AGAP001531/AGAP000795/AGAP003274/AGAP013063/AGAP010043/AGAP002278/AGAP010943/AGAP002369/AGAP008721/AGAP029535/AGAP009835/AGAP006345/AGAP004518/AGAP002577/AGAP002150/AGAP008467/AGAP001775/AGAP009799/AGAP004199/AGAP013770/AGAP006349/AGAP000506/AGAP000413/AGAP007752/AGAP004350/AGAP006718/AGAP006346/AGAP029048/AGAP003221/AGAP006637/AGAP008559/AGAP008436/AGAP029523/AGAP029593/AGAP009467/AGAP027980/AGAP029240/AGAP009472/AGAP009464/AGAP008435/AGAP010344/AGAP002366","27_v_32_HKEC","Molecule transport","transmembrane transport",86,0.273885350318471,"Upregulated"
"63","GO:0006644","phospholipid metabolic process",15,0.563278329116234,1.70677149549473,0.0121691825381538,0.041861987931249,0.0258755249758638,4826,"tags=80%, list=42%, signal=47%","AGAP012445/AGAP011569/AGAP011511/AGAP010879/AGAP000899/AGAP006396/AGAP001941/AGAP011512/AGAP006395/AGAP004731/AGAP008666/AGAP004730","27_v_32_HKEC","Metabolism and mitochondrial function","phospholipid metabolic process",12,0.8,"Upregulated"
