"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Comparison","New_representative_term","Description_str","count","GeneRatio","direction"
"31","GO:0006338","chromatin remodeling",26,0.654167340597191,2.16362961198061,6.01392989111242e-05,0.00034429748626618,0.00017619759505539,3111,"tags=69%, list=27%, signal=51%","AGAP005035/AGAP004078/AGAP005857/AGAP001031/AGAP005541/AGAP003923/AGAP010700/AGAP006165/AGAP000668/AGAP004395/AGAP012334/AGAP009746/AGAP001154/AGAP000005/AGAP004854/AGAP001565/AGAP006175/AGAP010322","1_v_5_Naive","Cell cycle","chromatin remodeling",18,0.692307692307692,"Upregulated"
"32","GO:0007268","chemical synaptic transmission",46,-0.578501597809274,-2.0126668660431,7.55428200571041e-05,0.00042890840809281,0.00021949805914808,2722,"tags=67%, list=24%, signal=52%","AGAP002229/AGAP011349/AGAP011916/AGAP003568/AGAP004675/AGAP008190/AGAP010694/AGAP007707/AGAP003570/AGAP012581/AGAP006028/AGAP000038/AGAP029115/AGAP008028/AGAP002577/AGAP001913/AGAP008588/AGAP000329/AGAP028032/AGAP002369/AGAP002972/AGAP004222/AGAP004223/AGAP004613/AGAP001478/AGAP000966/AGAP010205/AGAP011499/AGAP029048/AGAP010057/AGAP000209","1_v_5_Naive","Synaptic activity","chemical synaptic transmission",31,0.673913043478261,"Downregulated"
"33","GO:0002183","cytoplasmic translational initiation",15,0.752122656181256,2.15665556015013,9.07174493214493e-05,0.00050260393293415,0.00025721246242244,1906,"tags=80%, list=17%, signal=67%","AGAP012140/AGAP002337/AGAP006944/AGAP002935/AGAP002340/AGAP011580/AGAP007668/AGAP009863/AGAP006607/AGAP009204/AGAP012281/AGAP006130","1_v_5_Naive","Translation and RNA processing","cytoplasmic translational initiation",12,0.8,"Upregulated"
"34","GO:0016925","protein sumoylation",10,0.810831719442413,2.02317918631288,0.0002416115896399,0.00113699025178228,0.00058186584554551,1610,"tags=70%, list=14%, signal=60%","AGAP008637/AGAP006749/AGAP000495/AGAP012107/AGAP005031/AGAP007402/AGAP004459","1_v_5_Naive","Protein processing","protein sumoylation",7,0.7,"Upregulated"
"35","GO:0045892","negative regulation of DNA-templated transcription",33,0.579413473735027,1.99935709812951,0.00025399540693458,0.00117901922002744,0.00060337457977348,1708,"tags=48%, list=15%, signal=41%","AGAP003029/AGAP011065/AGAP009432/AGAP001386/AGAP011067/AGAP012229/AGAP002735/AGAP029575/AGAP005225/AGAP001539/AGAP001803/AGAP001877/AGAP001994/AGAP008598/AGAP000378/AGAP011127","1_v_5_Naive","Transcription","negative regulation of DNA-templated transcription",16,0.484848484848485,"Upregulated"
"36","GO:0008152","metabolic process",55,-0.527488146682736,-1.89172198233557,0.00028822392761961,0.00132006558849782,0.00067555643385929,2479,"tags=40%, list=21%, signal=32%","AGAP001111/AGAP009786/AGAP000558/AGAP011479/AGAP002318/AGAP003995/AGAP012230/AGAP012453/AGAP008584/AGAP011859/AGAP028204/AGAP006426/AGAP008830/AGAP008582/AGAP002055/AGAP003993/AGAP009022/AGAP007642/AGAP009621/AGAP002056/AGAP000198/AGAP006898","1_v_5_Naive","Metabolism and mitochondrial function","metabolic process",22,0.4,"Downregulated"
"37","GO:0019722","calcium-mediated signaling",11,-0.792776029959375,-1.89615828196827,0.00049635137077418,0.00211797137715445,0.00108389249976187,1524,"tags=55%, list=13%, signal=47%","AGAP006182/AGAP007339/AGAP010957/AGAP006179/AGAP006178/AGAP006181","1_v_5_Naive","Synaptic activity","calcium-mediated signaling",6,0.545454545454545,"Downregulated"
"38","GO:0006401","RNA catabolic process",11,0.761311850924106,1.97203172230787,0.00062899724051625,0.00258755152236326,0.00132420471687632,2242,"tags=82%, list=19%, signal=66%","AGAP003508/AGAP009600/AGAP005672/AGAP003279/AGAP008161/AGAP010791/AGAP003182/AGAP012831/AGAP012402","1_v_5_Naive","Translation and RNA processing","RNA catabolic process",9,0.818181818181818,"Upregulated"
"39","GO:0000278","mitotic cell cycle",30,0.551631965821676,1.8543005542983,0.00105849760693481,0.00395210791284898,0.00202252975238115,2287,"tags=47%, list=20%, signal=38%","AGAP008847/AGAP007122/AGAP008160/AGAP000147/AGAP004239/AGAP005575/AGAP004957/AGAP003434/AGAP005176/AGAP009260/AGAP010956/AGAP007798/AGAP001227/AGAP029670","1_v_5_Naive","Cell cycle","mitotic cell cycle",14,0.466666666666667,"Upregulated"
"40","GO:0071805","potassium ion transmembrane transport",40,-0.553750116667317,-1.85823373687004,0.00122691948811125,0.00448347706559802,0.00229446309646784,3798,"tags=75%, list=33%, signal=50%","AGAP004896/AGAP006347/AGAP029523/AGAP001284/AGAP010975/AGAP005251/AGAP029806/AGAP002466/AGAP011924/AGAP007818/AGAP011113/AGAP008202/AGAP028611/AGAP000079/AGAP008201/AGAP029240/AGAP004720/AGAP010503/AGAP029634/AGAP000254/AGAP002224/AGAP029241/AGAP029593/AGAP002150/AGAP002858/AGAP011499/AGAP029048/AGAP003709/AGAP004518/AGAP029595","1_v_5_Naive","Molecule transport","potassium ion transmembrane transport",30,0.75,"Downregulated"
"41","GO:0006836","neurotransmitter transport",19,-0.676180283063105,-1.89795164347358,0.00130407220360632,0.00469278486200775,0.00240157840176295,1919,"tags=63%, list=17%, signal=53%","AGAP011279/AGAP010481/AGAP002369/AGAP003509/AGAP000494/AGAP010857/AGAP010865/AGAP007367/AGAP004476/AGAP010860/AGAP000493/AGAP009768","1_v_5_Naive","Synaptic activity","neurotransmitter transport",12,0.631578947368421,"Downregulated"
"42","GO:0000381","regulation of alternative mRNA splicing, via spliceosome",17,0.653308604051304,1.9046419472711,0.00143250788735531,0.00494539155081959,0.00253085233735347,2120,"tags=71%, list=18%, signal=58%","AGAP002390/AGAP002265/AGAP008303/AGAP002256/AGAP004546/AGAP004592/AGAP009570/AGAP010496/AGAP009296/AGAP001640/AGAP004738/AGAP009742","1_v_5_Naive","Translation and RNA processing","regulation of alternative mRNA splicing, via
spliceosome",12,0.705882352941177,"Upregulated"
"43","GO:0016579","protein deubiquitination",28,0.558375921973688,1.85706945703434,0.00155488293300878,0.00531445062177628,0.00271972191476791,2689,"tags=54%, list=23%, signal=41%","AGAP000666/AGAP006652/AGAP008381/AGAP000884/AGAP029574/AGAP007521/AGAP000960/AGAP012119/AGAP000269/AGAP002900/AGAP008805/AGAP012113/AGAP007600/AGAP003643/AGAP002086","1_v_5_Naive","Protein processing","protein deubiquitination",15,0.535714285714286,"Upregulated"
"44","GO:0050808","synapse organization",26,-0.602354723668176,-1.82232541965315,0.00180808170312634,0.00594331162702295,0.00304154766479072,3956,"tags=92%, list=34%, signal=61%","AGAP012441/AGAP008734/AGAP009248/AGAP002628/AGAP001469/AGAP029191/AGAP002708/AGAP005794/AGAP002325/AGAP002707/AGAP029494/AGAP001242/AGAP001201/AGAP002135/AGAP009242/AGAP009245/AGAP011195/AGAP012354/AGAP029644/AGAP006350/AGAP005068/AGAP005069/AGAP007759/AGAP010422","1_v_5_Naive","Synaptic activity","synapse organization",24,0.923076923076923,"Downregulated"
"45","GO:0009887","animal organ morphogenesis",10,-0.771388156745498,-1.81377164847096,0.0018894911717075,0.00612302091963703,0.00313351564722097,482,"tags=50%, list=4%, signal=48%","AGAP004993/AGAP000228/AGAP007629/AGAP003656/AGAP001381","1_v_5_Naive","Miscellaneous","animal organ morphogenesis",5,0.5,"Downregulated"
"46","GO:0000723","telomere maintenance",13,0.690663589990229,1.89558675308029,0.00195570404029337,0.00627835829757731,0.00321301106472201,3265,"tags=85%, list=28%, signal=61%","AGAP007775/AGAP003676/AGAP002690/AGAP011361/AGAP010313/AGAP010393/AGAP001421/AGAP006164/AGAP000634/AGAP006797/AGAP009632","1_v_5_Naive","DNA replication and repair","telomere maintenance",11,0.846153846153846,"Upregulated"
"47","GO:0006749","glutathione metabolic process",28,-0.58885775592646,-1.83916378948858,0.00196774798031506,0.00628764122082069,0.0032177616911884,2654,"tags=39%, list=23%, signal=30%","AGAP009342/AGAP004163/AGAP001606/AGAP003257/AGAP012838/AGAP003337/AGAP004380/AGAP002898/AGAP009194/AGAP000947/AGAP010404","1_v_5_Naive","Metabolism and mitochondrial function","glutathione metabolic process",11,0.392857142857143,"Downregulated"
"48","GO:0007049","cell cycle",16,0.643366592142787,1.84537955896321,0.00279765383466289,0.00858030439470271,0.00439105442094646,3099,"tags=75%, list=27%, signal=55%","AGAP001901/AGAP003434/AGAP009442/AGAP009290/AGAP011799/AGAP000319/AGAP010476/AGAP008953/AGAP003796/AGAP005800/AGAP000515/AGAP008991","1_v_5_Naive","Cell cycle","cell cycle",12,0.75,"Upregulated"
"49","GO:0001522","pseudouridine synthesis",10,0.739037021542979,1.84403777509916,0.00316643460509058,0.00949930381527173,0.00486136133348772,2158,"tags=80%, list=19%, signal=65%","AGAP002409/AGAP011831/AGAP005743/AGAP010807/AGAP002077/AGAP005149/AGAP004739/AGAP001529","1_v_5_Naive","DNA replication and repair","pseudouridine synthesis",8,0.8,"Upregulated"
"50","GO:0051252","regulation of RNA metabolic process",12,0.692387341384407,1.85077923550982,0.00384753404342609,0.0112002368128548,0.00573183037691487,2266,"tags=75%, list=20%, signal=60%","AGAP006798/AGAP006668/AGAP001930/AGAP000399/AGAP005505/AGAP013051/AGAP003497/AGAP002374/AGAP003899","1_v_5_Naive","Translation and RNA processing","regulation of RNA metabolic process",9,0.75,"Upregulated"
"51","GO:0051726","regulation of cell cycle",28,0.532655518610534,1.77152748857073,0.00391217722936536,0.011292713262916,0.00577915610176042,3561,"tags=64%, list=31%, signal=45%","AGAP003445/AGAP006477/AGAP010518/AGAP005297/AGAP001978/AGAP004780/AGAP002646/AGAP009459/AGAP011055/AGAP005851/AGAP009807/AGAP009936/AGAP005772/AGAP004624/AGAP007650/AGAP010843/AGAP008541/AGAP005729","1_v_5_Naive","Cell cycle","regulation of cell cycle",18,0.642857142857143,"Upregulated"
"52","GO:0051225","spindle assembly",10,0.726915153595404,1.81379141159031,0.00455757674957434,0.012779817252888,0.00654019606598423,2385,"tags=70%, list=21%, signal=56%","AGAP008847/AGAP005829/AGAP003743/AGAP005575/AGAP010956/AGAP001227/AGAP005732","1_v_5_Naive","Cell cycle","spindle assembly",7,0.7,"Upregulated"
"53","GO:0031146","SCF-dependent proteasomal ubiquitin-dependent protein catabolic process",23,-0.590957816309749,-1.72197704358937,0.00467848051889943,0.0130444193546049,0.00667560877106878,1352,"tags=35%, list=12%, signal=31%","AGAP006784/AGAP004167/AGAP008719/AGAP008007/AGAP012123/AGAP003661/AGAP011930/AGAP028680","1_v_5_Naive","Protein processing","SCF-dependent proteasomal ubiquitin-dependent
protein catabolic process",8,0.347826086956522,"Downregulated"
"54","GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules",35,-0.518405730963037,-1.69253583305031,0.00540725056989719,0.0147411950060292,0.00754395025207043,3006,"tags=57%, list=26%, signal=42%","AGAP002325/AGAP009717/AGAP010884/AGAP009716/AGAP004166/AGAP002310/AGAP011195/AGAP003607/AGAP009723/AGAP029644/AGAP009711/AGAP007909/AGAP007103/AGAP000007/AGAP003579/AGAP008408/AGAP007924/AGAP010422/AGAP007905/AGAP008943","1_v_5_Naive","Cell adhesion","homophilic cell adhesion via plasma membrane
adhesion molecules",20,0.571428571428571,"Downregulated"
"55","GO:0042391","regulation of membrane potential",25,-0.578606934380622,-1.73269934468476,0.0058492966756305,0.0155893703897316,0.00797801227330171,2624,"tags=64%, list=23%, signal=50%","AGAP003603/AGAP010694/AGAP007707/AGAP012581/AGAP006028/AGAP000038/AGAP001913/AGAP008588/AGAP003604/AGAP000329/AGAP028032/AGAP002972/AGAP001478/AGAP000966/AGAP010205/AGAP010057","1_v_5_Naive","Synaptic activity","regulation of membrane potential",16,0.64,"Downregulated"
"56","GO:0006298","mismatch repair",12,0.676578940008205,1.80852274226548,0.0060610713737866,0.015911695068488,0.00814296506990731,3067,"tags=67%, list=27%, signal=49%","AGAP012192/AGAP003345/AGAP007126/AGAP004491/AGAP001967/AGAP012599/AGAP002106/AGAP012245","1_v_5_Naive","DNA replication and repair","mismatch repair",8,0.666666666666667,"Upregulated"
"57","GO:0007608","sensory perception of smell",62,-0.445632682499874,-1.6343498130747,0.00606821558652674,0.015911695068488,0.00814296506990731,3135,"tags=61%, list=27%, signal=45%","AGAP004354/AGAP011631/AGAP009999/AGAP001915/AGAP006167/AGAP006666/AGAP006667/AGAP003530/AGAP009719/AGAP011467/AGAP002722/AGAP002560/AGAP002639/AGAP009519/AGAP011978/AGAP012324/AGAP009629/AGAP029062/AGAP012658/AGAP012867/AGAP005716/AGAP012321/AGAP012325/AGAP012320/AGAP000279/AGAP012322/AGAP001189/AGAP010489/AGAP008279/AGAP029122/AGAP008278/AGAP008284/AGAP008280/AGAP008283/AGAP008281/AGAP008282/AGAP007283/AGAP000278","1_v_5_Naive","Sensory perception","sensory perception of smell",38,0.612903225806452,"Downregulated"
"58","GO:0051028","mRNA transport",10,0.709954164406694,1.77147052122174,0.00628202500213238,0.0162311337906856,0.00830644095010954,1478,"tags=60%, list=13%, signal=52%","AGAP002193/AGAP012362/AGAP008619/AGAP013023/AGAP002004/AGAP001685","1_v_5_Naive","Molecule transport","mRNA transport",6,0.6,"Upregulated"
"59","GO:0006783","heme biosynthetic process",10,-0.732168924968947,-1.72155512939548,0.00628454379668467,0.0162311337906856,0.00830644095010954,676,"tags=30%, list=6%, signal=28%","AGAP008884/AGAP011945/AGAP003184","1_v_5_Naive","Metabolism and mitochondrial function","heme biosynthetic process",3,0.3,"Downregulated"
"60","GO:0009888","tissue development",10,-0.732085324815077,-1.72135855963022,0.00628454379668467,0.0162311337906856,0.00830644095010954,482,"tags=60%, list=4%, signal=58%","AGAP009400/AGAP004993/AGAP000228/AGAP007629/AGAP003656/AGAP001381","1_v_5_Naive","Miscellaneous","tissue development",6,0.6,"Downregulated"
"61","GO:0034765","regulation of monoatomic ion transmembrane transport",19,-0.62558207491459,-1.75592893929583,0.00648114115796138,0.0166139700579085,0.00850236114202318,3753,"tags=79%, list=33%, signal=53%","AGAP007086/AGAP029523/AGAP001284/AGAP029806/AGAP007818/AGAP008202/AGAP008201/AGAP029240/AGAP002577/AGAP029634/AGAP000254/AGAP002150/AGAP012434/AGAP012433/AGAP010295","1_v_5_Naive","Molecule transport","regulation of monoatomic ion transmembrane
transport",15,0.789473684210526,"Downregulated"
"62","GO:0051301","cell division",17,0.598399564230628,1.744561305629,0.0076727884244143,0.0193292389182135,0.00989192645167134,2853,"tags=65%, list=25%, signal=49%","AGAP009880/AGAP007690/AGAP003434/AGAP009442/AGAP011799/AGAP005176/AGAP000319/AGAP010476/AGAP003796/AGAP004623/AGAP002645","1_v_5_Naive","Cell cycle","cell division",11,0.647058823529412,"Upregulated"
"63","GO:0010468","regulation of gene expression",26,0.524900040442228,1.73608372101525,0.00903620642215769,0.0226564737665049,0.0115946713215546,1902,"tags=46%, list=16%, signal=39%","AGAP007823/AGAP004083/AGAP000118/AGAP009290/AGAP011055/AGAP004579/AGAP009010/AGAP006601/AGAP008515/AGAP003446/AGAP029679/AGAP005898","1_v_5_Naive","Transcription","regulation of gene expression",12,0.461538461538462,"Upregulated"
"64","GO:0032981","mitochondrial respiratory chain complex I assembly",11,-0.674662339378756,-1.61365446734139,0.0143957944965785,0.0338695575998267,0.0173330762864355,594,"tags=55%, list=5%, signal=52%","AGAP007625/AGAP000170/AGAP000842/AGAP001711/AGAP007208/AGAP012374","1_v_5_Naive","Metabolism and mitochondrial function","mitochondrial respiratory chain complex I assembly",6,0.545454545454545,"Downregulated"
"65","GO:1902476","chloride transmembrane transport",25,-0.548322710338095,-1.64201004935347,0.0175637469023421,0.0394323337317288,0.0201798812018653,3352,"tags=60%, list=29%, signal=43%","AGAP011349/AGAP001557/AGAP007499/AGAP010249/AGAP010694/AGAP007707/AGAP001913/AGAP002891/AGAP010344/AGAP003274/AGAP000943/AGAP004881/AGAP010205/AGAP011499/AGAP029048","1_v_5_Naive","Molecule transport","chloride transmembrane transport",15,0.6,"Downregulated"
"66","GO:0060078","regulation of postsynaptic membrane potential",16,-0.605579563153845,-1.61691741971178,0.0181704486215032,0.0403983760614004,0.0206742627817478,2433,"tags=50%, list=21%, signal=40%","AGAP012429/AGAP006027/AGAP008588/AGAP000329/AGAP002972/AGAP000966/AGAP012447/AGAP002797","1_v_5_Naive","Synaptic activity","regulation of postsynaptic membrane potential",8,0.5,"Downregulated"
"67","GO:0045944","positive regulation of transcription by RNA polymerase II",114,0.316143243786043,1.39681316651677,0.0183887992324347,0.04062091663242,0.0207881500884521,2589,"tags=32%, list=22%, signal=25%","AGAP006511/AGAP003882/AGAP029549/AGAP005259/AGAP013441/AGAP001555/AGAP001386/AGAP010700/AGAP012229/AGAP004052/AGAP010699/AGAP002735/AGAP005731/AGAP001978/AGAP004780/AGAP005225/AGAP001539/AGAP011661/AGAP012334/AGAP002646/AGAP006384/AGAP001877/AGAP005156/AGAP004361/AGAP002018/AGAP007771/AGAP000646/AGAP004240/AGAP010686/AGAP000005/AGAP009807/AGAP011626/AGAP009664/AGAP006736/AGAP008814/AGAP008935","1_v_5_Naive","Transcription","positive regulation of transcription by RNA
polymerase II",36,0.315789473684211,"Upregulated"
"68","GO:0006470","protein dephosphorylation",56,0.383885152511794,1.47654217481981,0.023062947580386,0.0496684795853454,0.0254183286317404,2417,"tags=41%, list=21%, signal=33%","AGAP006171/AGAP029116/AGAP002501/AGAP003779/AGAP000898/AGAP000248/AGAP006231/AGAP002108/AGAP029543/AGAP005270/AGAP003187/AGAP001279/AGAP028425/AGAP000617/AGAP007118/AGAP012901/AGAP008149/AGAP011155/AGAP002832/AGAP004151/AGAP029670/AGAP008726/AGAP004096","1_v_5_Naive","Protein processing","protein dephosphorylation",23,0.410714285714286,"Upregulated"
