"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Comparison","New_representative_term","Description_str","count","GeneRatio","direction"
"36","GO:0071805","potassium ion transmembrane transport",40,-0.558271179408798,-1.79601595458318,0.0020236576724082,0.00803614347366726,0.00430958433430406,3402,"tags=62%, list=29%, signal=44%","AGAP011924/AGAP008202/AGAP002466/AGAP029240/AGAP009036/AGAP007818/AGAP010975/AGAP029806/AGAP006347/AGAP008201/AGAP004720/AGAP010503/AGAP000079/AGAP029634/AGAP029241/AGAP029593/AGAP029048/AGAP011499/AGAP000254/AGAP002150/AGAP003709/AGAP002224/AGAP004518/AGAP002858/AGAP029595","1_v_15_Naive","Molecule transport","potassium ion transmembrane transport",25,0.625,"Downregulated"
"37","GO:0000278","mitotic cell cycle",30,0.515436484222919,1.81268867906671,0.00218360495427789,0.00857220916336521,0.00459706306163767,2601,"tags=50%, list=23%, signal=39%","AGAP008847/AGAP010956/AGAP029670/AGAP011751/AGAP000147/AGAP005575/AGAP007122/AGAP004239/AGAP008160/AGAP003434/AGAP005176/AGAP001227/AGAP009260/AGAP002015/AGAP004957","1_v_15_Naive","Cell cycle","mitotic cell cycle",15,0.5,"Upregulated"
"38","GO:0000723","telomere maintenance",13,0.684155754054288,1.92529758703215,0.00228589057717242,0.00887235495207602,0.00475802380023996,3655,"tags=100%, list=32%, signal=68%","AGAP002690/AGAP003676/AGAP007775/AGAP011361/AGAP003967/AGAP001421/AGAP010393/AGAP006164/AGAP009910/AGAP000634/AGAP009632/AGAP006797/AGAP010313","1_v_15_Naive","DNA replication and repair","telomere maintenance",13,1,"Upregulated"
"39","GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity",19,0.589062232838808,1.8607245129445,0.00249442966998741,0.00946780764243839,0.00507735030238786,3615,"tags=79%, list=31%, signal=54%","AGAP002532/AGAP002478/AGAP004963/AGAP006678/AGAP001677/AGAP004240/AGAP008002/AGAP008417/AGAP003796/AGAP004962/AGAP029544/AGAP009811/AGAP012413/AGAP009442/AGAP008991","1_v_15_Naive","Cell cycle","regulation of cyclin-dependent protein
serine/threonine kinase activity",15,0.789473684210526,"Upregulated"
"40","GO:0051726","regulation of cell cycle",28,0.525451671612714,1.80656811223269,0.00280046854081391,0.0103995777704819,0.00557703550090963,2488,"tags=57%, list=22%, signal=45%","AGAP006477/AGAP003445/AGAP011055/AGAP007650/AGAP004780/AGAP010518/AGAP005297/AGAP002646/AGAP005851/AGAP006386/AGAP007651/AGAP009936/AGAP009459/AGAP004624/AGAP008541/AGAP009807","1_v_15_Naive","Cell cycle","regulation of cell cycle",16,0.571428571428571,"Upregulated"
"41","GO:0007155","cell adhesion",53,-0.503673638630723,-1.68990850681635,0.00312798459224992,0.011395203119321,0.00611096466982663,3494,"tags=58%, list=30%, signal=41%","AGAP006908/AGAP009717/AGAP004166/AGAP009716/AGAP007474/AGAP029605/AGAP029589/AGAP000815/AGAP007532/AGAP009723/AGAP002802/AGAP006826/AGAP007909/AGAP012307/AGAP009711/AGAP010238/AGAP003607/AGAP002240/AGAP002310/AGAP003579/AGAP007924/AGAP006744/AGAP010168/AGAP000968/AGAP011765/AGAP007905/AGAP010458/AGAP002157/AGAP004993/AGAP002356/AGAP002955","1_v_15_Naive","Cell adhesion","cell adhesion",31,0.584905660377358,"Downregulated"
"42","GO:0001510","RNA methylation",15,0.656275486227144,1.96647908833651,0.00366107713650985,0.0128982563732424,0.00691701483281214,2894,"tags=73%, list=25%, signal=55%","AGAP003002/AGAP003278/AGAP012408/AGAP005646/AGAP002504/AGAP005221/AGAP003974/AGAP004177/AGAP003655/AGAP002895/AGAP007929","1_v_15_Naive","Translation and RNA processing","RNA methylation",11,0.733333333333333,"Upregulated"
"43","GO:0009887","animal organ morphogenesis",10,-0.772488283062065,-1.77395705196374,0.00365440301050866,0.0128982563732424,0.00691701483281214,800,"tags=60%, list=7%, signal=56%","AGAP010548/AGAP007629/AGAP000228/AGAP004993/AGAP003656/AGAP001381","1_v_15_Naive","Miscellaneous","animal organ morphogenesis",6,0.6,"Downregulated"
"44","GO:0006413","translational initiation",35,0.469933874549905,1.7036209420654,0.00398148090056341,0.0137365160839635,0.00736655271491187,2149,"tags=43%, list=19%, signal=35%","AGAP011190/AGAP002337/AGAP012140/AGAP006459/AGAP000082/AGAP002935/AGAP011580/AGAP002182/AGAP006944/AGAP010181/AGAP007218/AGAP007668/AGAP006125/AGAP001380/AGAP011804","1_v_15_Naive","Translation and RNA processing","translational initiation",15,0.428571428571429,"Upregulated"
"45","GO:0009888","tissue development",10,-0.758845023194932,-1.74262640581188,0.00580401061340878,0.018374909177013,0.00985400783261252,800,"tags=60%, list=7%, signal=56%","AGAP010548/AGAP007629/AGAP000228/AGAP004993/AGAP003656/AGAP001381","1_v_15_Naive","Miscellaneous","tissue development",6,0.6,"Downregulated"
"46","GO:0045892","negative regulation of DNA-templated transcription",33,0.469202582895499,1.68550600358962,0.00611019707172833,0.0190804790376244,0.0102323874406934,2772,"tags=55%, list=24%, signal=42%","AGAP012229/AGAP003029/AGAP002735/AGAP001386/AGAP001994/AGAP009432/AGAP029575/AGAP001803/AGAP001877/AGAP011065/AGAP000391/AGAP001539/AGAP011127/AGAP005225/AGAP011067/AGAP000378/AGAP008598/AGAP012109","1_v_15_Naive","Transcription","negative regulation of DNA-templated transcription",18,0.545454545454545,"Upregulated"
"47","GO:0032981","mitochondrial respiratory chain complex I assembly",11,-0.714350611031666,-1.66224320772656,0.00632590153789336,0.019664680346302,0.010545680106038,718,"tags=45%, list=6%, signal=43%","AGAP000170/AGAP000842/AGAP001711/AGAP007208/AGAP012374","1_v_15_Naive","Metabolism and mitochondrial function","mitochondrial respiratory chain complex I assembly",5,0.454545454545455,"Downregulated"
"48","GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport",47,0.413906600684235,1.60390283926177,0.00666566953279454,0.0204344904465445,0.0109585101605617,4401,"tags=57%, list=38%, signal=36%","AGAP011299/AGAP001759/AGAP007919/AGAP002454/AGAP011551/AGAP012144/AGAP001399/AGAP001505/AGAP010557/AGAP000949/AGAP029130/AGAP009291/AGAP005263/AGAP011456/AGAP029532/AGAP003112/AGAP002175/AGAP002385/AGAP012272/AGAP008312/AGAP008756/AGAP013291/AGAP008803/AGAP005404/AGAP012717/AGAP003553/AGAP009322","1_v_15_Naive","Molecule transport","endoplasmic reticulum to Golgi vesicle-mediated
transport",27,0.574468085106383,"Upregulated"
"49","GO:0051225","spindle assembly",10,0.688230942760859,1.76979572487728,0.00691509757478359,0.0209280706338164,0.0112232049671888,2728,"tags=70%, list=24%, signal=54%","AGAP008847/AGAP010956/AGAP005829/AGAP005575/AGAP003743/AGAP001227/AGAP007551","1_v_15_Naive","Cell cycle","spindle assembly",7,0.7,"Upregulated"
"50","GO:1902358","sulfate transmembrane transport",11,-0.703804666109293,-1.63770354184602,0.00792268594125902,0.0226786885068539,0.0121620178922836,3347,"tags=82%, list=29%, signal=58%","AGAP029464/AGAP003587/AGAP001531/AGAP012302/AGAP004636/AGAP013218/AGAP003073/AGAP010344/AGAP003074","1_v_15_Naive","Molecule transport","sulfate transmembrane transport",9,0.818181818181818,"Downregulated"
"51","GO:0034765","regulation of monoatomic ion transmembrane transport",19,-0.633492203664501,-1.71028402278724,0.00806107143546635,0.0228841160172123,0.0122721835685656,2641,"tags=63%, list=23%, signal=49%","AGAP008202/AGAP029240/AGAP007818/AGAP029806/AGAP002577/AGAP008201/AGAP029634/AGAP000254/AGAP002150/AGAP012434/AGAP012433/AGAP010295","1_v_15_Naive","Molecule transport","regulation of monoatomic ion transmembrane
transport",12,0.631578947368421,"Downregulated"
"52","GO:0050808","synapse organization",26,-0.57761973464826,-1.68510388163374,0.00832509937191499,0.0233761428357699,0.0125360453420968,4648,"tags=88%, list=40%, signal=53%","AGAP012441/AGAP008734/AGAP002708/AGAP009248/AGAP001242/AGAP002325/AGAP001201/AGAP029191/AGAP002135/AGAP002707/AGAP005794/AGAP001469/AGAP011195/AGAP009242/AGAP029494/AGAP009245/AGAP029644/AGAP012354/AGAP005068/AGAP005069/AGAP006350/AGAP010422/AGAP007759","1_v_15_Naive","Synaptic activity","synapse organization",23,0.884615384615385,"Downregulated"
"53","GO:0007186","G protein-coupled receptor signaling pathway",104,-0.401060149400235,-1.48549080255799,0.00833647015249435,0.0233761428357699,0.0125360453420968,3074,"tags=47%, list=27%, signal=35%","AGAP004122/AGAP010851/AGAP029236/AGAP003658/AGAP012578/AGAP009514/AGAP004123/AGAP000115/AGAP001773/AGAP002566/AGAP004675/AGAP008702/AGAP008644/AGAP012268/AGAP001962/AGAP003718/AGAP003244/AGAP003631/AGAP012378/AGAP008347/AGAP008237/AGAP005034/AGAP029122/AGAP001862/AGAP029618/AGAP003654/AGAP009953/AGAP001100/AGAP001558/AGAP006629/AGAP000351/AGAP004026/AGAP000232/AGAP029802/AGAP029536/AGAP005773/AGAP009453/AGAP004222/AGAP004223/AGAP005229/AGAP029478/AGAP010281/AGAP000606/AGAP002886/AGAP005464/AGAP001384/AGAP004613/AGAP001561/AGAP001161","1_v_15_Naive","Cell signaling","G protein-coupled receptor signaling pathway",49,0.471153846153846,"Downregulated"
"54","GO:0006470","protein dephosphorylation",56,0.378116456995185,1.53218367417988,0.0101737182198063,0.0278459936932548,0.0149331154411081,2856,"tags=48%, list=25%, signal=36%","AGAP002501/AGAP006171/AGAP029116/AGAP000898/AGAP028425/AGAP000248/AGAP006231/AGAP029670/AGAP003779/AGAP000617/AGAP002108/AGAP029545/AGAP005270/AGAP008149/AGAP002832/AGAP003187/AGAP003976/AGAP029543/AGAP007118/AGAP009975/AGAP011155/AGAP012901/AGAP008536/AGAP002266/AGAP029547/AGAP011586/AGAP001279","1_v_15_Naive","Protein processing","protein dephosphorylation",27,0.482142857142857,"Upregulated"
"55","GO:0045944","positive regulation of transcription by RNA polymerase II",114,0.308524259054433,1.43718973914864,0.0113705489763799,0.0305139341670819,0.0163638657143625,2170,"tags=27%, list=19%, signal=22%","AGAP012229/AGAP013441/AGAP003882/AGAP006511/AGAP005731/AGAP002735/AGAP001386/AGAP004052/AGAP029549/AGAP005259/AGAP001555/AGAP010700/AGAP002018/AGAP004780/AGAP010686/AGAP006384/AGAP011661/AGAP010699/AGAP006736/AGAP004240/AGAP001877/AGAP002646/AGAP001539/AGAP000984/AGAP012334/AGAP013287/AGAP005225/AGAP006386/AGAP005573/AGAP005156/AGAP011626","1_v_15_Naive","Transcription","positive regulation of transcription by RNA
polymerase II",31,0.271929824561404,"Upregulated"
"56","GO:0098656","monoatomic anion transmembrane transport",24,-0.579079598323182,-1.65012200112228,0.0116881808127646,0.0311231791409662,0.0166905886759184,3347,"tags=67%, list=29%, signal=47%","AGAP029464/AGAP003587/AGAP009736/AGAP009036/AGAP007055/AGAP001531/AGAP012302/AGAP010975/AGAP006115/AGAP029241/AGAP029593/AGAP004636/AGAP013218/AGAP004518/AGAP010344/AGAP009833","1_v_15_Naive","Molecule transport","monoatomic anion transmembrane transport",16,0.666666666666667,"Downregulated"
"57","GO:0043171","peptide catabolic process",23,-0.597869679480728,-1.69121915708143,0.0118290022683401,0.0313765426963306,0.0168264612636416,1958,"tags=35%, list=17%, signal=29%","AGAP000131/AGAP001264/AGAP004860/AGAP013078/AGAP013188/AGAP003077/AGAP013393/AGAP000885","1_v_15_Naive","Protein processing","peptide catabolic process",8,0.347826086956522,"Downregulated"
"58","GO:0060271","cilium assembly",35,0.42819230015274,1.55229790674282,0.0124993514281625,0.0324039789854627,0.0173774498504741,2070,"tags=31%, list=18%, signal=26%","AGAP000246/AGAP001897/AGAP006735/AGAP029670/AGAP010418/AGAP011708/AGAP001165/AGAP001215/AGAP011441/AGAP004496/AGAP009680","1_v_15_Naive","Cell cycle","cilium assembly",11,0.314285714285714,"Upregulated"
"59","GO:0000381","regulation of alternative mRNA splicing, via spliceosome",17,0.561283469042303,1.7075808138951,0.0138414669463452,0.0352188436745894,0.0188869919345841,2675,"tags=65%, list=23%, signal=50%","AGAP002256/AGAP001640/AGAP009570/AGAP008303/AGAP002265/AGAP002390/AGAP009742/AGAP004592/AGAP004738/AGAP004546/AGAP009296","1_v_15_Naive","Translation and RNA processing","regulation of alternative mRNA splicing, via
spliceosome",11,0.647058823529412,"Upregulated"
"60","GO:0007586","digestion",10,-0.72128539459971,-1.6563737473877,0.0172433468759312,0.0423077832277312,0.0226886143104358,1755,"tags=60%, list=15%, signal=51%","AGAP008290/AGAP008295/AGAP008294/AGAP008291/AGAP008293/AGAP008292","1_v_15_Naive","Miscellaneous","digestion",6,0.6,"Downregulated"
"61","GO:0006270","DNA replication initiation",18,0.53306562107792,1.65544317028954,0.0203486476536931,0.0490509506599549,0.0263048076779043,2636,"tags=56%, list=23%, signal=43%","AGAP002580/AGAP001901/AGAP004392/AGAP007063/AGAP011246/AGAP005176/AGAP011961/AGAP002581/AGAP004957/AGAP010406","1_v_15_Naive","DNA replication and repair","DNA replication initiation",10,0.555555555555556,"Upregulated"
